Region,Country ISO-3 Code,Country,Year,Dimension,Dimension Value,Dimension Value Order,Anthropometric Indicator,Indicator Description,Prevalence Estimate %,Under-Five Population (million),Country Avg
African,GMB,Gambia,2013,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),19.2531437,1517.2310791015625,24.568147999999997
African,GMB,Gambia,2013,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),20.5794618,2057.574462890625,16.4811879
African,GMB,Gambia,2013,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),11.2833008,1622.294677734375,16.4811879
African,GMB,Gambia,2013,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),11.685915999999999,1949.98974609375,11.0123813
African,GMB,Gambia,2013,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),10.154064,1530.1846923828125,11.0123813
African,GMB,Gambia,2013,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),4.164983299999999,1949.98974609375,4.3219167999999994
African,GMB,Gambia,2013,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),4.5219049,1530.1846923828125,4.3219167999999994
African,GMB,Gambia,2018,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),0.9415264999999999,3778.852294921875,1.2193098999999998
African,GMB,Gambia,2018,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.3972826,5898.10693359375,1.2193098999999998
African,GMB,Gambia,2018,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),22.009477,3779.537109375,18.9672083
African,GMB,Gambia,2018,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),17.020580199999998,5906.8125,18.9672083
African,GMB,Gambia,2018,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),15.8737391,3798.0927734375,13.939254
African,GMB,Gambia,2018,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),12.710808199999999,5981.01416015625,13.939254
African,GMB,Gambia,2018,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),6.4682245,3778.852294921875,6.1785917999999995
African,GMB,Gambia,2018,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.993027199999999,5898.10693359375,6.1785917999999995
African,GMB,Gambia,2018,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.2325715,3778.852294921875,1.0281316999999999
African,GMB,Gambia,2018,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8971494,5898.10693359375,1.0281316999999999
African,GMB,Gambia,2018,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),0.605198,493.09735107421875,2.5187556
African,GMB,Gambia,2018,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),3.6029487999999996,870.296875,2.5187556
African,GMB,Gambia,2018,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),19.8432282,484.28485107421875,13.589283799999999
African,GMB,Gambia,2018,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),9.9500701,832.237548828125,13.589283799999999
African,GMB,Gambia,2018,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),14.8433313,486.944580078125,10.2700822
African,GMB,Gambia,2018,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),7.629984599999999,843.4984741210938,10.2700822
African,GMB,Gambia,2018,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),8.6067393,493.09735107421875,6.0316183
African,GMB,Gambia,2018,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),4.5725926999999995,870.296875,6.0316183
African,GMB,Gambia,2018,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.0142626,493.09735107421875,1.3055301
African,GMB,Gambia,2018,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9039727999999999,870.296875,1.3055301
African,GMB,Gambia,2019,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.4781640999999999,1362.43896484375,2.1462357
African,GMB,Gambia,2019,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.4988026999999997,2581.65625,2.1462357
African,GMB,Gambia,2019,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),19.6684748,1361.8482666015625,17.477572
African,GMB,Gambia,2019,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),16.3193852,2576.162841796875,17.477572
African,GMB,Gambia,2019,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),13.8115034,1370.1956787109375,11.6443552
African,GMB,Gambia,2019,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),10.4996175,2593.97216796875,11.6443552
African,GMB,Gambia,2019,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.3274263,1362.43896484375,5.067660699999999
African,GMB,Gambia,2019,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),4.930572199999999,2581.65625,5.067660699999999
African,GMB,Gambia,2019,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.4162375,1362.43896484375,0.5948416999999999
African,GMB,Gambia,2019,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.689098,2581.65625,0.5948416999999999
European,GEO,Georgia,2005,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),22.638391,902.2153930664062,20.8481953
European,GEO,Georgia,2005,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),19.0845758,915.810546875,20.8481953
European,GEO,Georgia,2005,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),17.282851,908.0386962890625,14.5928919
European,GEO,Georgia,2005,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),12.0232463,950.5545043945312,14.5928919
European,GEO,Georgia,2005,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),2.6478634999999997,941.5897216796875,2.3513658
European,GEO,Georgia,2005,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),2.0671051,982.1236572265625,2.3513658
European,GEO,Georgia,2005,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),3.0411886,902.2153930664062,2.9904792
European,GEO,Georgia,2005,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),2.9405224999999997,915.810546875,2.9904792
European,GEO,Georgia,2005,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9879962,902.2153930664062,1.085597
European,GEO,Georgia,2005,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.181749,915.810546875,1.085597
European,GEO,Georgia,2009,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),20.1604694,1493577.625,19.8236629
European,GEO,Georgia,2009,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),19.501089999999998,1559472.375,19.8236629
European,GEO,Georgia,2009,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),12.7250835,1524151.625,11.764411599999999
European,GEO,Georgia,2009,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),10.8377196,1580039.5,11.764411599999999
European,GEO,Georgia,2009,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),1.2951544,1536363.125,1.0890859
European,GEO,Georgia,2009,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),0.8905039,1594283.75,1.0890859
European,GEO,Georgia,2009,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),1.2210265999999999,1493577.625,1.2855855999999999
European,GEO,Georgia,2009,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),1.3474167,1559472.375,1.2855855999999999
European,GEO,Georgia,2009,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.3436054,1493577.625,0.3207855
European,GEO,Georgia,2009,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.29892979999999997,1559472.375,0.3207855
European,GEO,Georgia,2018,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),6.5838344,777.8138427734375,6.005147099999999
European,GEO,Georgia,2018,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),5.6206491,1170.6463623046875,6.005147099999999
European,GEO,Georgia,2018,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),6.3878417,787.9413452148438,5.7629857
European,GEO,Georgia,2018,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),5.3461283,1181.0987548828125,5.7629857
European,GEO,Georgia,2018,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),1.6725310999999998,800.0585327148438,2.0723339
European,GEO,Georgia,2018,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),2.3365619,1210.567626953125,2.0723339
European,GEO,Georgia,2018,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),0.5546085,777.8138427734375,0.6301013999999999
European,GEO,Georgia,2018,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),0.6802613,1170.6463623046875,0.6301013999999999
European,GEO,Georgia,2018,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.1274329,777.8138427734375,0.056251499999999996
European,GEO,Georgia,2018,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0089563,1170.6463623046875,0.056251499999999996
European,DEU,Germany,2014,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.912106,197.91859436035156,2.9370965
European,DEU,Germany,2014,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.9570301999999997,248.12770080566406,2.9370965
European,DEU,Germany,2014,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),2.4258474,197.91859436035156,1.2812434
European,DEU,Germany,2014,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),0.3745943,249.86338806152344,1.2812434
European,DEU,Germany,2014,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),0.0,197.91859436035156,0.3838019
European,DEU,Germany,2014,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),0.6846223,252.5145721435547,0.3838019
European,DEU,Germany,2014,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),0.0,197.91859436035156,0.33846889999999996
European,DEU,Germany,2014,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),0.608448,248.12770080566406,0.33846889999999996
European,DEU,Germany,2014,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0,197.91859436035156,0.0
European,DEU,Germany,2014,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.0,248.12770080566406,0.0
African,GHA,Ghana,1993,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.8281362999999997,1379.0,2.9258097999999997
African,GHA,Ghana,1993,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),3.1775702,535.0,2.9258097999999997
African,GHA,Ghana,1993,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),37.1514708,1327.0,32.777178299999996
African,GHA,Ghana,1993,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),21.8455747,531.0,32.777178299999996
African,GHA,Ghana,1993,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),27.884614499999998,1352.0,24.5113581
African,GHA,Ghana,1993,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),16.0813302,541.0,24.5113581
African,GHA,Ghana,1993,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),16.243654499999998,1379.0,14.5245552
African,GHA,Ghana,1993,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),10.093458,535.0,14.5245552
African,GHA,Ghana,1993,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.1638869,1379.0,5.3291537
African,GHA,Ghana,1993,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.1775702,535.0,5.3291537
African,GHA,Ghana,1997,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.9956109999999998,1042947.375,1.9859441999999998
African,GHA,Ghana,1997,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.957369,352822.34375,1.9859441999999998
African,GHA,Ghana,1997,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),38.0407095,1025950.3125,34.7332537
African,GHA,Ghana,1997,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),25.061523899999997,350845.59375,34.7332537
African,GHA,Ghana,1997,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),24.4345039,1046377.625,22.1612692
African,GHA,Ghana,1997,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),15.4585958,354882.46875,22.1612692
African,GHA,Ghana,1997,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),8.038567,1042947.375,8.1740245
African,GHA,Ghana,1997,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),8.5744388,352822.34375,8.1740245
African,GHA,Ghana,1997,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.1397451,1042947.375,2.223473
African,GHA,Ghana,1997,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.4709738999999997,352822.34375,2.223473
African,GHA,Ghana,1998,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.7254058,2060.391357421875,2.7031444
African,GHA,Ghana,1998,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.6338613,662.0272216796875,2.7031444
African,GHA,Ghana,1998,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),34.4938636,1959.339111328125,30.639624599999998
African,GHA,Ghana,1998,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),18.9191476,644.3221435546875,30.639624599999998
African,GHA,Ghana,1998,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),22.499932299999998,1999.6795654296875,20.1281115
African,GHA,Ghana,1998,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),12.906903,656.7987670898438,20.1281115
African,GHA,Ghana,1998,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),10.8378455,2060.391357421875,9.879685199999999
African,GHA,Ghana,1998,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),6.8976565999999995,662.0272216796875,9.879685199999999
African,GHA,Ghana,1998,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.7603505,2060.391357421875,2.4877066
African,GHA,Ghana,1998,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.6391717,662.0272216796875,2.4877066
African,GHA,Ghana,2003,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),4.2341039,2162.542236328125,4.465821399999999
African,GHA,Ghana,2003,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),4.9310431,1077.1171875,4.465821399999999
African,GHA,Ghana,2003,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),40.681597599999996,2165.250732421875,35.482475199999996
African,GHA,Ghana,2003,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),25.036787999999998,1077.7083740234375,35.482475199999996
African,GHA,Ghana,2003,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),22.0921636,2242.42822265625,19.042812299999998
African,GHA,Ghana,2003,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),12.900897899999999,1113.325927734375,19.042812299999998
African,GHA,Ghana,2003,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),8.667822899999999,2162.542236328125,8.3794028
African,GHA,Ghana,2003,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),7.8003377,1077.1171875,8.3794028
African,GHA,Ghana,2003,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.5523178,2162.542236328125,2.7963492999999997
African,GHA,Ghana,2003,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.2862945999999997,1077.1171875,2.7963492999999997
African,GHA,Ghana,2006,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.2706473,2157.306640625,2.5899115999999998
African,GHA,Ghana,2006,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),3.1683307,1190.7470703125,2.5899115999999998
African,GHA,Ghana,2006,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),33.9610577,2034.0247802734375,27.936357299999997
African,GHA,Ghana,2006,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),17.4225211,1165.5494384765625,27.936357299999997
African,GHA,Ghana,2006,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),16.9565961,2066.219482421875,13.939447699999999
African,GHA,Ghana,2006,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),8.613148299999999,1170.4359130859375,13.939447699999999
African,GHA,Ghana,2006,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),6.4397901,2157.306640625,5.959498099999999
African,GHA,Ghana,2006,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.0893415,1190.7470703125,5.959498099999999
African,GHA,Ghana,2006,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.0091372,2157.306640625,1.776805
African,GHA,Ghana,2006,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3558831,1190.7470703125,1.776805
African,GHA,Ghana,2008,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),4.8477977999999995,1590.1722412109375,5.681922699999999
African,GHA,Ghana,2008,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),7.0232429,988.878173828125,5.681922699999999
African,GHA,Ghana,2008,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),32.522347599999996,1584.8580322265625,28.3669442
African,GHA,Ghana,2008,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),21.8360335,1008.3931884765625,28.3669442
African,GHA,Ghana,2008,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),16.5661126,1654.9488525390625,14.379745699999999
African,GHA,Ghana,2008,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),10.9425031,1052.6827392578125,14.379745699999999
African,GHA,Ghana,2008,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),9.313725699999999,1590.1722412109375,8.687146
African,GHA,Ghana,2008,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),7.6795705,988.878173828125,8.687146
African,GHA,Ghana,2008,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.9277973,1590.1722412109375,2.437458
African,GHA,Ghana,2008,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.6489645,988.878173828125,2.437458
African,GHA,Ghana,2011,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.7812539,4188.2216796875,2.6116824
African,GHA,Ghana,2011,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.3891164,3190.978271484375,2.6116824
African,GHA,Ghana,2011,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),26.3317764,4143.4697265625,22.7515772
African,GHA,Ghana,2011,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),18.1064084,3193.522216796875,22.7515772
African,GHA,Ghana,2011,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),15.5425116,4176.98193359375,13.355164199999999
African,GHA,Ghana,2011,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),10.4966179,3196.208740234375,13.355164199999999
African,GHA,Ghana,2011,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),6.637828799999999,4188.2216796875,6.216737999999999
African,GHA,Ghana,2011,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.6640486999999995,3190.978271484375,6.216737999999999
African,GHA,Ghana,2011,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3540638,4188.2216796875,1.4039777
African,GHA,Ghana,2011,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4694908,3190.978271484375,1.4039777
African,GHA,Ghana,2014,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.9858505999999998,1581.5826416015625,2.636599
African,GHA,Ghana,2014,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),3.4161538,1320.2564697265625,2.636599
African,GHA,Ghana,2014,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),22.1470892,1585.5018310546875,18.7951729
African,GHA,Ghana,2014,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),14.779707799999999,1323.4998779296875,18.7951729
African,GHA,Ghana,2014,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),13.226057599999999,1587.50341796875,11.170602599999999
African,GHA,Ghana,2014,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),8.705943099999999,1323.9326171875,11.170602599999999
African,GHA,Ghana,2014,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.6767034999999995,1581.5826416015625,4.6969444
African,GHA,Ghana,2014,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),3.5232555,1320.2564697265625,4.6969444
African,GHA,Ghana,2014,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8387743,1581.5826416015625,0.7146752
African,GHA,Ghana,2014,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5660125,1320.2564697265625,0.7146752
African,GHA,Ghana,2017,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.2842087,4996.97802734375,1.3819515999999998
African,GHA,Ghana,2017,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.5112231,3778.239990234375,1.3819515999999998
African,GHA,Ghana,2017,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),20.3230292,4902.92431640625,17.5262734
African,GHA,Ghana,2017,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),13.8563961,3736.43994140625,17.5262734
African,GHA,Ghana,2017,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),13.2893637,4917.39111328125,12.5567332
African,GHA,Ghana,2017,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),11.595279,3747.05859375,12.5567332
African,GHA,Ghana,2017,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),6.642141199999999,4996.97802734375,6.817010799999999
African,GHA,Ghana,2017,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),7.0482887,3778.239990234375,6.817010799999999
African,GHA,Ghana,2017,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3923108,4996.97802734375,1.1390197
African,GHA,Ghana,2017,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8040252,3778.239990234375,1.1390197
African,GHA,Ghana,2022,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),1.7188136999999999,2198.956787109375,1.9662218
African,GHA,Ghana,2022,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),2.2266296999999997,2089.1845703125,1.9662218
African,GHA,Ghana,2022,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),19.599248499999998,2197.185546875,17.3850253
African,GHA,Ghana,2022,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),15.0636777,2095.789306640625,17.3850253
African,GHA,Ghana,2022,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),13.052591699999999,2198.6123046875,11.9811825
African,GHA,Ghana,2022,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),10.8598068,2100.648193359375,11.9811825
African,GHA,Ghana,2022,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.9164699,2198.956787109375,5.7970691
African,GHA,Ghana,2022,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),5.6713946,2089.1845703125,5.7970691
African,GHA,Ghana,2022,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.5302502,2198.956787109375,1.1704158
African,GHA,Ghana,2022,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.7916746,2089.1845703125,1.1704158
Americas,GTM,Guatemala,1995,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),6.5648988,5351.92236328125,6.2052723
Americas,GTM,Guatemala,1995,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),5.4430081999999995,2524.96826171875,6.2052723
Americas,GTM,Guatemala,1995,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),62.5797272,5354.8046875,55.421996099999994
Americas,GTM,Guatemala,1995,Place of residence,Urban,0,Stunting,Stunting prevalence in children aged < 5 years (%),40.3806955,2548.2021484375,55.421996099999994
Americas,GTM,Guatemala,1995,Place of residence,Rural,0,Underweight,Underweight prevalence in children aged < 5 years (%),25.416109,5449.20556640625,21.731512199999997
Americas,GTM,Guatemala,1995,Place of residence,Urban,0,Underweight,Underweight prevalence in children aged < 5 years (%),13.944169899999999,2578.302978515625,21.731512199999997
Americas,GTM,Guatemala,1995,Place of residence,Rural,0,Wasting,Wasting prevalence in children aged < 5 years (%),4.024389,5351.92236328125,3.8072646
Americas,GTM,Guatemala,1995,Place of residence,Urban,0,Wasting,Wasting prevalence in children aged < 5 years (%),3.3470478,2524.96826171875,3.8072646
Americas,GTM,Guatemala,1995,Place of residence,Rural,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.5610776,5351.92236328125,1.4755984
Americas,GTM,Guatemala,1995,Place of residence,Urban,0,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.2944167,2524.96826171875,1.4755984
Americas,GTM,Guatemala,1998,Place of residence,Rural,0,Overweight,Overweight prevalence in children aged < 5 years (%),6.6133969,2306.240234375,6.9116816
Americas,GTM,Guatemala,1998,Place of residence,Urban,0,Overweight,Overweight prevalence in children aged < 5 years (%),7.4297339,1327.89306640625,6.9116816
Americas,GTM,Guatemala,1998,Place of residence,Rural,0,Stunting,Stunting prevalence in children aged < 5 years (%),61.421185699999995,2324.314453125,53.1249821
