Region,Country ISO-3 Code,Country,Year,Dimension,Dimension Value,Dimension Value Order,Anthropometric Indicator,Indicator Description,Prevalence Estimate %,Under-Five Population (million),Country Avg
Americas,BRA,Brazil,2019,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.9088417999999999,2523045.0,0.8115873
Americas,BRA,Brazil,2019,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.8681065,2540936.0,0.8115873
Americas,BRA,Brazil,2019,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5682576,2304736.0,0.8115873
Americas,BRA,Brazil,2019,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5043211,2381383.5,0.8115873
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),2.7251206,925.1715698242188,2.8269219999999997
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),3.7288490999999997,1126.8912353515625,2.8269219999999997
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),2.5571685,910.0579223632812,2.8269219999999997
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),2.1697693,1051.696044921875,2.8269219999999997
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),2.8442827999999998,830.9879760742188,2.8269219999999997
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),42.3705965,792.1079711914062,38.6961967
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),41.6210592,1011.550537109375,38.6961967
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),42.5453037,804.9844360351562,38.6961967
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),39.148059499999995,968.125732421875,38.6961967
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),26.8131226,791.4707641601562,38.6961967
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),30.0675988,813.5703735351562,28.6928475
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),30.3592175,1057.7288818359375,28.6928475
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),30.573815099999997,845.5936889648438,28.6928475
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),32.9882741,1010.115234375,28.6928475
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),18.0789381,830.0833129882812,28.6928475
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),15.745142099999999,925.1715698242188,15.406772499999999
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),15.6171501,1126.8912353515625,15.406772499999999
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),17.233107999999998,910.0579223632812,15.406772499999999
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),17.679601899999998,1051.696044921875,15.406772499999999
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),9.8681584,830.9879760742188,15.406772499999999
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),4.6932634,925.1715698242188,5.8833566
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.7520678,1126.8912353515625,5.8833566
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.2060989,910.0579223632812,5.8833566
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),7.4562504999999994,1051.696044921875,5.8833566
African,BFA,Burkina Faso,1992,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.6861829,830.9879760742188,5.8833566
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),1.466383,1119.476318359375,1.9038301
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),1.3070477999999999,1138.856201171875,1.9038301
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),2.4225676,808.0528564453125,1.9038301
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),2.3667092,1036.177490234375,1.9038301
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),2.2509216999999997,779.5302734375,1.9038301
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),47.9434609,789.45458984375,41.3621336
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),42.8953171,880.0025634765625,41.3621336
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),42.8798288,651.3115234375,41.3621336
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),42.5842345,831.4823608398438,41.3621336
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),29.010268999999997,692.1636352539062,41.3621336
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),36.5320027,809.5860595703125,30.9137553
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),34.3262553,905.4409790039062,30.9137553
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),31.412449499999997,671.343994140625,30.9137553
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),30.6408107,849.984375,30.9137553
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),19.927178299999998,704.5927124023438,30.9137553
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),18.004552999999998,1119.476318359375,15.542241899999999
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),17.9129064,1138.856201171875,15.542241899999999
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),14.415866099999999,808.0528564453125,15.542241899999999
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),14.438362399999999,1036.177490234375,15.542241899999999
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),11.1776203,779.5302734375,15.542241899999999
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.4565741,1119.476318359375,5.5631354
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.2437437,1138.856201171875,5.5631354
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.7733912,808.0528564453125,5.5631354
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.3567499,1036.177490234375,5.5631354
African,BFA,Burkina Faso,1998,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),3.3421274,779.5302734375,5.5631354
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),2.5204999,1505.23681640625,2.7770562
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),2.8191017,1486.659423828125,2.7770562
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),2.2526376,1551.2764892578125,2.7770562
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),2.7902817,1472.5531005859375,2.7770562
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),3.8228199,1068.8013916015625,2.7770562
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),41.6407257,1512.2540283203125,34.714964
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),37.1579826,1494.8956298828125,34.714964
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),37.8360718,1565.7071533203125,34.714964
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),33.4263414,1490.9271240234375,34.714964
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),18.5533091,1057.506591796875,34.714964
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),32.478562,1537.1224365234375,26.225364199999998
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),29.175931199999997,1510.4095458984375,26.225364199999998
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),26.5423834,1582.115234375,26.225364199999998
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),23.9487246,1505.949462890625,26.225364199999998
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),15.9690902,1086.315185546875,26.225364199999998
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),17.4175352,1505.23681640625,15.515855
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),16.307559599999998,1486.659423828125,15.515855
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),15.209230799999998,1551.2764892578125,15.515855
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),15.5461222,1472.5531005859375,15.515855
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),12.1397488,1068.8013916015625,15.515855
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),7.0142418,1505.23681640625,5.905124499999999
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.7843048,1486.659423828125,5.905124499999999
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),6.1452656999999995,1551.2764892578125,5.905124499999999
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.2444994,1472.5531005859375,5.905124499999999
African,BFA,Burkina Faso,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),5.0728048999999995,1068.8013916015625,5.905124499999999
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),1.4563916,1331.441162109375,1.6274328999999998
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),2.1484837,1305.451416015625,1.6274328999999998
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),1.6889771,1357.7088623046875,1.6274328999999998
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),1.9117032999999999,1227.0255126953125,1.6274328999999998
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),0.8233153,1100.38818359375,1.6274328999999998
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),29.2676955,1321.215576171875,22.605665
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),27.364245099999998,1290.496826171875,22.605665
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),22.0453858,1355.36376953125,22.605665
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),20.4052866,1222.0,22.605665
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),12.1488012,1099.246337890625,22.605665
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),24.315054699999997,1330.8309326171875,17.4254581
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),19.9474171,1300.211181640625,17.4254581
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),16.7205721,1358.4111328125,17.4254581
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),14.3714353,1226.5059814453125,17.4254581
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),10.3985794,1102.148681640625,17.4254581
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),12.8718629,1331.441162109375,10.2870815
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),10.75124,1305.451416015625,10.2870815
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),9.470075399999999,1357.7088623046875,10.2870815
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),8.5468918,1227.0255126953125,10.2870815
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),9.557425199999999,1100.38818359375,10.2870815
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.2860552999999997,1331.441162109375,2.1831473
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.0672406999999997,1305.451416015625,2.1831473
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.4294805,1357.7088623046875,2.1831473
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.202867,1227.0255126953125,2.1831473
African,BFA,Burkina Faso,2021,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.870212,1100.38818359375,2.1831473
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),2.0833334,480.0,1.5186028999999999
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),1.2096774,496.0,1.5186028999999999
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),0.5952381,504.0,1.5186028999999999
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),1.8062398,609.0,1.5186028999999999
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),1.8348623,545.0,1.5186028999999999
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),68.88889069999999,405.0,63.9585137
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),67.2941148,425.0,63.9585137
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),66.9662893,445.0,63.9585137
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),67.2828078,541.0,63.9585137
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),50.8032143,498.0,63.9585137
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),46.2102681,409.0,39.0618324
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),40.6896561,435.0,39.0618324
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),42.5110132,454.0,39.0618324
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),41.7582422,546.0,39.0618324
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),25.7485032,501.0,39.0618324
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),11.666666699999999,480.0,8.0865607
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),7.4596778,496.0,8.0865607
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),7.1428575,504.0,8.0865607
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),6.8965517,609.0,8.0865607
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),7.706422399999999,545.0,8.0865607
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),2.9166667,480.0,1.5565679
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4112902999999999,496.0,1.5565679
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),0.5952381,504.0,1.5565679
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4778324999999999,609.0,1.5565679
African,BDI,Burundi,2000,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4678898999999999,545.0,1.5565679
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),2.2782616,730.5822143554688,2.8846756
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),2.3325572,776.5254516601562,2.8846756
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),3.4920177999999997,732.4234619140625,2.8846756
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),3.2429721,736.8526000976562,2.8846756
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),3.1373598,644.7794189453125,2.8846756
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),70.0729549,723.7545166015625,57.6341629
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),58.975738299999996,776.6312255859375,57.6341629
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),59.6713126,726.2869873046875,57.6341629
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),56.0977399,737.1687622070312,57.6341629
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Stunting,Stunting prevalence in children aged < 5 years (%),41.5239483,645.0260009765625,57.6341629
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Underweight,Underweight prevalence in children aged < 5 years (%),40.9488887,731.8242797851562,29.136472899999998
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 2,2,Underweight,Underweight prevalence in children aged < 5 years (%),30.278307199999997,784.349609375,29.136472899999998
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 3,3,Underweight,Underweight prevalence in children aged < 5 years (%),30.032268199999997,735.9244384765625,29.136472899999998
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 4,4,Underweight,Underweight prevalence in children aged < 5 years (%),25.9036899,743.2694702148438,29.136472899999998
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Underweight,Underweight prevalence in children aged < 5 years (%),17.1572223,650.8434448242188,29.136472899999998
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting,Wasting prevalence in children aged < 5 years (%),7.8600809,730.5822143554688,5.9811074
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 2,2,Wasting,Wasting prevalence in children aged < 5 years (%),6.0383771,776.5254516601562,5.9811074
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 3,3,Wasting,Wasting prevalence in children aged < 5 years (%),5.2498344,732.4234619140625,5.9811074
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 4,4,Wasting,Wasting prevalence in children aged < 5 years (%),5.3343471,736.8526000976562,5.9811074
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting,Wasting prevalence in children aged < 5 years (%),5.3529124999999995,644.7794189453125,5.9811074
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 1 (poorest),1,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.4200283,730.5822143554688,1.4084808
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 2,2,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.0656427,776.5254516601562,1.4084808
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 3,3,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.6056291999999999,732.4234619140625,1.4084808
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 4,4,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.3865207,736.8526000976562,1.4084808
African,BDI,Burundi,2010,Economic status (wealth quintile),Quintile 5 (richest),5,Wasting Severe,Severe wasting prevalence in children aged < 5 years (%),1.6094351,644.7794189453125,1.4084808
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Overweight,Overweight prevalence in children aged < 5 years (%),0.9352224,1392.041748046875,1.3636367999999999
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 2,2,Overweight,Overweight prevalence in children aged < 5 years (%),1.5037835,1344.1456298828125,1.3636367999999999
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 3,3,Overweight,Overweight prevalence in children aged < 5 years (%),1.1039109,1371.9205322265625,1.3636367999999999
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 4,4,Overweight,Overweight prevalence in children aged < 5 years (%),1.6547732,1275.2034912109375,1.3636367999999999
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 5 (richest),5,Overweight,Overweight prevalence in children aged < 5 years (%),1.7311078999999998,1069.630615234375,1.3636367999999999
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 1 (poorest),1,Stunting,Stunting prevalence in children aged < 5 years (%),69.07454129999999,1388.206787109375,55.9471548
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 2,2,Stunting,Stunting prevalence in children aged < 5 years (%),63.6886656,1339.2388916015625,55.9471548
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 3,3,Stunting,Stunting prevalence in children aged < 5 years (%),60.2434576,1371.0802001953125,55.9471548
African,BDI,Burundi,2016,Economic status (wealth quintile),Quintile 4,4,Stunting,Stunting prevalence in children aged < 5 years (%),49.6871799,1275.2034912109375,55.9471548
